station id,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
65329400,,,,,,,,,,,16,,0,4,0,,0,0,0,0,0,,0,25,0,0,0,46,24,12,5,1,10,20
73040400,33,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05120401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73144405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09285400,,,,,,,,,,,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05119401,,,,,,,,,,22,35,21,33,23,21,35,5,18,25,0,12,8,31,34,43,10,43,,,,,,,
05007001,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05027002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
203000444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74236401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74014400,17,27,20,0,8,0,3,0,0,9,0,0,0,14,0,0,0,0,0,0,6,0,5,0,0,0,19,0,0,0,19,0,20,25
04136001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20341001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74056406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06119001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66204400,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73023401,,,,,,,,,,,,0,0,25,14,32,4,1,30,15,18,0,24,35,11,0,0,20,0,5,12,9,55,
38253404,0,0,0,0,,0,0,,0,0,0,0,0,14,0,,,0,0,0,0,0,0,0,0,24,,,,,,,,
05098402,,,,,,,,,,,,,,,,,,25,39,0,2,0,17,8,6,0,2,7,12,13,3,0,24,4
06094401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38006400,0,0,23,0,0,28,0,1,0,,,,,,,,0,11,0,0,8,18,,37,117,7,50,66,44,26,55,21,45,42
73123400,,,,,,0,0,,0,0,0,0,0,3,0,0,0,0,4,0,20,,0,9,,,,,,,,,,
38052400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38472400,111,,,0,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,
38548001,0,0,,,,0,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,
